Age,Beijin,Tianjin,Hebei,Shanxi1,Neimenggu,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guagnxi,Hainan,Chongqing,Sichuan,Guizhou,Yunnan,Xizang,Shanxi,Gansu,Qinghai,Ningxia,Xinjiang,Gender,Hukou
72,42970.46457,22147.83031,71311.54587,35070.77888,31484.86703,78062.66792,38964.02679,58201.30249,46749.85465,120815.9956,66744.95999,59792.90162,38816.39063,40479.96107,109923.5598,75473.99634,60568.46143,72543.4809,102764.3601,41772.72129,8773.873849,37898.3911,88524.82405,24728.20099,35687.17212,616.0352178,39412.14616,23436.89725,5730.071416,6452.333852,27130.92675,M,U
73,39906.03638,20544.36591,65453.74121,32278.86135,28996.82283,72283.67591,35970.23067,53700.81191,43356.77552,111203.7207,61378.94946,54829.85526,35679.18242,37088.19683,101129.3241,69340.94739,55811.2746,66478.291,94843.13453,38283.71107,8051.885485,34820.01835,81257.5282,22695.88158,32710.39337,565.0968769,36247.44312,21594.38409,5286.968979,5966.048648,25040.4422,M,U
74,37928.34822,19509.4054,61668.99198,30475.42317,27389.76335,68552.91065,34036.92824,50794.38421,41166.65678,104994.7032,57912.51445,51622.96398,33652.46877,34896.44344,95448.47388,65378.68423,52738.69347,62559.03589,89727.71714,36029.16994,7585.400001,32831.23837,76562.12314,21382.78742,30786.86658,532.1838074,34203.06866,20404.32937,5000.812264,5652.069468,23690.44048,M,U
75,39746.19129,20141.94213,53035.63026,27403.69499,22074.54795,68148.07889,28387.42837,43337.22574,53472.2456,97641.43303,64196.53009,48159.18531,31077.00786,30158.03589,86703.69639,57522.82921,47464.10894,53279.85262,80666.89038,31521.49192,6799.739448,29189.49483,63970.71191,18152.01082,26967.73302,382.6633569,30119.96831,16057.04263,3720.012493,4438.728921,14983.84741,M,U
76,36318.93514,18402.50299,48378.47005,25009.09501,20145.67987,62250.21171,25917.37621,39563.20367,48852.74297,89104.59831,58578.5077,43924.51268,28355.76361,27504.5571,79112.00315,52479.41489,43322.49067,48590.56747,73637.5456,28746.67265,6201.924633,26633.017,58356.20498,16558.55878,24593.39953,348.9297019,27488.79624,14657.08494,3396.218004,4052.829385,13679.18536,M,U
77,35952.94245,18221.54882,48034.42045,24811.09443,19986.0838,61659.73541,25694.20797,39227.93003,48375.25522,88407.17474,58129.06338,43621.93147,28140.95167,27317.92963,78511.86604,52092.89374,42969.39332,48263.28649,73021.15548,28553.97194,6159.045414,26432.13331,57936.26212,16439.92634,24429.18881,346.672876,27269.82524,14535.66303,3367.158797,4017.377495,13562.91009,M,U
78,29419.38195,14905.29959,39147.79658,20242.96638,16306.42848,50414.15322,20983.18262,32029.5844,39567.98147,72121.16941,47410.8501,35540.91883,22949.13025,22254.14079,64027.83459,42470.00047,35069.1006,39314.31002,59613.35625,23258.48657,5018.246245,21554.61658,47223.14837,13399.40943,19897.95615,282.2906001,22250.4711,11865.30476,2749.588595,3281.399971,11074.49565,M,U
79,26089.52269,13216.04968,34647.17577,17925.5255,14439.69603,44690.10365,18589.7335,28373.50579,35082.2546,63860.74405,41976.23362,31450.2034,20317.17963,19691.33579,56685.11627,37593.90909,31059.25452,34785.665,52804.96306,20578.87587,4440.72829,19082.17128,41796.54405,11859.37302,17605.19688,249.7279504,19703.85859,10509.5627,2435.866705,2907.375744,9810.547287,M,U
80,25552.79125,14074.26477,32621.17488,15830.58801,12966.30224,47169.40083,18828.45687,25736.72353,39595.06036,65622.91438,43609.87071,31370.13371,21791.19083,19485.72811,56518.17772,35512.79465,27108.75463,34206.92518,53363.97015,20237.79482,4145.340084,21009.0186,46235.85724,11641.92218,17128.81851,166.7370813,16330.6808,7888.466103,1867.509326,2457.523254,9086.109219,M,U
81,18914.88615,10405.36651,23782.95616,11591.61097,9493.097683,34793.52866,13824.83507,18879.85715,29268.05415,48028.12204,31877.00788,22841.97691,15918.57911,14179.07563,41307.78512,25913.11332,19866.36864,24881.02025,39144.55584,14719.10151,3020.990992,15359.43271,33710.25711,8491.623901,12461.94745,121.7443184,11953.55028,5787.969745,1372.048872,1807.619754,6665.916091,M,U
82,17618.89565,9707.463301,22581.46917,10946.24198,8965.991734,32553.66512,13009.85642,17787.48863,27311.25546,45381.29615,30168.06225,21722.5058,15076.93343,13495.33139,39098.79726,24577.78219,18740.61898,23693.34364,36882.06788,14017.95745,2869.843609,14532.77717,32005.68768,8057.975073,11863.50391,115.3765419,11293.07221,5451.689149,1290.187129,1697.29384,6279.569799,M,U
83,14153.29158,7798.368201,18149.55192,8796.549929,7205.226001,26153.72368,10453.87467,14293.33696,21940.29576,36469.6454,24244.95678,17459.94734,12117.03964,10847.4236,31422.38369,19753.47153,15059.77287,19044.76472,29637.05516,11267.69957,2306.631235,11679.38312,25724.10545,6476.384133,9535.831685,92.72745196,9075.381502,4380.734636,1036.688262,1363.74948,5046.004045,M,U
84,11290.84525,6218.120955,14391.83246,6987.213188,5722.917872,20834.93825,8312.725515,11361.64769,17493.08437,28962.86338,19244.8839,13838.13021,9615.772327,8595.057975,24940.98973,15668.9036,11966.11794,15087.8841,23557.75693,8926.34885,1828.768687,9271.372479,20398.44772,5136.430189,7555.309109,73.57232223,7207.681714,3482.487728,824.55211,1085.185919,4011.15753,M,U
85,9794.578742,5453.680339,11775.93087,5598.597394,4449.199358,17732.92451,7020.768482,8802.786378,19167.67084,27506.35916,17865.8556,11595.17396,7812.058378,7063.480716,21396.51879,12443.21364,9755.210016,12192.83136,21288.02023,8233.957947,1638.659621,8604.045772,18372.00818,3512.200052,5950.522433,69.82298402,6078.935816,2858.342364,485.19304,906.5529387,3220.900086,M,U
86,7710.738618,4294.006529,9292.347544,4415.271712,3508.815825,13968.52518,5533.924837,6939.718131,15092.27256,21694.45642,14093.34623,9152.678065,6164.016861,5576.005968,16878.5848,9818.599096,7692.337421,9626.803354,16783.52315,6500.595485,1293.744626,6785.741271,14497.35414,2771.073418,4697.455361,55.10417561,4794.484911,2253.744334,382.6124632,714.5117125,2539.6058,M,U
87,5921.020654,3298.357907,7171.379124,3403.285557,2704.597331,10740.07841,4260.737377,5345.018185,11593.5382,16725.1308,10869.10459,7068.454565,4756.344581,4306.95924,13017.30942,7577.02362,5927.600444,7438.489446,12928.44611,5022.103606,999.5708525,5230.860721,11188.45372,2137.935868,3628.413499,42.53834525,3696.238717,1736.435025,294.8685069,550.0367146,1956.668862,M,U
88,4853.861873,2701.528094,5796.032957,2760.26118,2193.569099,8772.605818,3466.762544,4344.572171,9494.09555,13557.97496,8801.72595,5701.66258,3845.865901,3472.52086,10540.94461,6125.009908,4811.408009,5991.241206,10504.75414,4046.854537,805.2910782,4241.562627,9042.460449,1729.394977,2925.311571,34.35347225,2996.352922,1410.071005,239.2674154,447.741042,1588.94149,M,U
89,3887.407102,2165.737096,4716.11353,2237.193107,1777.902967,7054.315697,2799.809748,3512.726501,7612.593649,10995.14301,7146.237356,4649.479397,3127.754086,2833.179055,8558.678729,4982.771379,3896.22792,4893.718104,8496.887905,3303.823527,657.590345,3438.663935,7357.884755,1405.831565,2386.833892,27.97700574,2429.911657,1141.305706,193.8250309,361.4203581,1286.055884,M,U
90,2834.853369,1578.647744,2907.80346,1310.828797,1120.999855,4810.439943,1854.096946,2526.370997,6196.646044,7753.29476,5243.221316,2803.75123,2419.86698,2132.25272,6606.076228,3444.299587,2324.658609,3328.634343,6823.134066,2870.778602,565.0257831,2995.74588,5426.564313,1261.540544,1772.957839,25.41184512,1620.976232,742.9869247,144.5435586,216.0319738,908.5595113,M,U
91,1982.80291,1101.151608,1961.08179,894.317582,762.7322027,3332.257275,1269.78771,1726.065676,4323.291496,5276.796181,3564.137272,1888.435561,1642.11486,1430.088877,4494.777968,2328.964331,1590.489586,2234.876711,4676.41328,1922.663357,378.7735534,2046.587365,3672.873227,854.037218,1196.247408,16.97704244,1107.578272,508.5570644,98.47216631,148.6825463,618.9679025,M,U
92,1473.17822,818.710546,1471.027639,668.7892185,570.7957696,2482.012074,948.6227155,1290.306662,3214.200075,3948.64373,2667.911958,1417.027771,1229.751687,1074.308898,3363.701111,1745.771927,1188.517342,1678.402579,3492.918773,1444.891355,284.5788702,1529.94245,2752.450075,639.9782689,897.2120869,12.76680479,827.9424537,379.9839337,73.66775252,110.9328128,463.0544444,M,U
93,1074.447399,596.8908754,1067.393895,486.0761323,414.695201,1807.791179,689.8296111,937.9825282,2343.423788,2868.883043,1938.035239,1028.019584,893.1042509,778.9149719,2443.798527,1267.220647,864.1589227,1217.091202,2540.290302,1047.387514,206.3160985,1112.172061,1998.221865,464.6253653,651.0679361,9.251247228,601.8763356,276.2992372,53.53074003,80.72536468,336.4789373,M,U
94,805.6660111,447.7428803,804.4538274,365.7427787,312.1517585,1357.370836,518.7786028,705.6351309,1757.80756,2159.400195,1459.002468,774.9219203,672.5135505,587.4981072,1839.511201,954.7050021,649.9703293,917.8548631,1910.193788,790.1539562,155.6251148,836.6856234,1505.22583,349.9834891,490.6543384,6.981639204,452.7802276,207.8037946,40.28683391,60.66681537,253.2315274,M,U
95,538.7761093,341.97531,626.3574518,225.5173063,182.8003418,950.4346742,435.9207287,633.8349544,1113.189515,1435.91308,767.474816,394.8739037,390.5784392,443.1592755,1232.589325,748.4626643,569.5605903,739.0760664,1988.132296,723.6437873,112.0824621,622.5392611,1410.457412,209.1304796,350.3272831,17.81864821,413.9654947,146.7652108,25.77342466,29.98944979,196.8802387,M,U
96,436.0124943,276.7572557,506.7629342,182.45499,147.9095347,769.063119,352.7137424,512.8195147,900.8560538,1161.777593,620.9360089,319.4440876,315.9905304,358.5112092,997.2332312,605.4939054,460.8302365,597.9024106,1608.576026,585.4055209,90.6726713,503.6931056,1141.087905,169.1906432,283.4052562,14.41553255,334.9277293,118.7362793,20.85584169,24.26786054,159.2967769,M,U
97,336.8136034,213.1100569,401.3306693,144.7162246,116.1620027,601.1429046,277.2804976,405.5944518,696.5984635,917.5041585,491.7366644,255.6418872,251.2047921,286.4878493,790.5228507,484.2085842,363.4227103,477.9727595,1269.934251,468.9521839,72.52469307,397.3865848,908.5105102,134.7096279,226.9278163,11.48562836,264.9821607,94.50992865,16.2424214,18.86732321,125.5157398,M,U
98,295.2637116,187.028471,348.8092115,125.7115933,101.2505284,524.8308647,241.6043258,352.673715,610.451205,798.1961719,427.3878967,221.3944838,218.0451578,248.2314627,686.8407225,419.4443447,316.3185075,414.0912519,1104.924936,405.9900977,62.82003912,345.8320329,788.177338,116.8661444,196.4897565,9.961890898,230.3829628,81.99952624,14.19854168,16.50294074,109.2801676,M,U
99,202.0337678,127.9866442,238.4885215,85.94772779,69.24507212,358.9834306,165.2277628,241.1405277,417.6873254,545.7912553,292.214739,151.323569,149.0647453,169.6743092,469.5940863,286.6974236,216.3019741,283.0414958,755.534315,277.486503,42.93831338,236.4806782,538.8057348,79.89077419,134.2988319,6.809894842,157.5227246,56.05614224,9.712881435,11.28986494,74.72896387,M,U
100,74.8644727,85.57158567,63.98672353,0,85.40094947,288.4095054,138.8511962,202.9232379,192.5573973,202.5819655,235.215213,85.14499517,128.3147195,42.57249759,363.18866,223.9961914,63.98672353,159.7535136,363.5299324,191.7042163,128.1440833,96.02274434,554.1250134,42.74313378,74.3525641,0,0,10.62179487,0,10.62179487,106.8151754,M,U
0,46300.26446,26823.77296,151736.218,65766.55714,50650.19278,64443.60832,32429.7175,42942.07716,59267.77329,171391.4524,128685.3281,107382.8304,86886.32591,85838.38373,189520.3829,145117.136,99304.39131,117854.9145,239958.2299,101454.6599,20826.32549,53803.66069,103638.3007,58446.17237,78745.54097,2862.814616,57678.02354,30774.55099,11716.06583,13300.94871,40635.37915,F,U
1,57473.39663,30972.30683,171661.8943,80662.94917,57380.01891,83236.92596,44885.86135,56962.62304,71080.81806,189835.5253,147233.6014,109616.2987,101018.7167,110436.1007,224492.5818,207556.4848,107028.1145,136473.0596,276956.6159,105399.5243,22412.59878,63677.99732,134570.8906,61653.81776,82701.63061,3277.007151,70058.04293,38417.48647,12091.07795,15990.55496,47441.47754,F,U
2,58117.99192,31289.09714,172776.6027,81278.90943,57840.66457,84081.19483,45292.50832,57453.64118,71826.73572,191422.6495,148467.286,110367.6333,101851.5202,111103.484,226323.5479,209014.5852,107912.7084,137370.9889,279583.0823,106094.0294,22582.75931,64158.6314,135502.2694,62073.15107,83219.81747,3295.037153,70572.45489,38715.01894,12182.26966,16128.26483,47848.46496,F,U
3,58889.70877,31621.15068,172859.7644,81570.61432,58109.7862,84954.13334,45629.95155,57813.2419,72640.57082,192486.046,149299.5363,110529.0824,102385.1436,111020.6252,227455.2432,209417.4882,108484.2396,137469.2396,281986.8659,106172.7193,22661.10537,64373.49371,135725.1418,62155.03422,83208.2228,3287.717269,70769.4343,38865.37428,12222.87459,16228.85891,48142.59142,F,U
4,55165.14628,29944.44262,170494.1254,79463.0938,56367.68566,80524.69193,43766.82844,55719.40552,68588.43442,186040.3425,144270.7943,108591.3574,99082.27805,110036.29,220328.8759,205365.2467,104960.5949,135461.8422,269222.815,104611.3084,22086.18646,62770.5335,133249.0356,61100.33945,82272.18223,3277.672751,69161.23546,37816.5834,11919.26703,15642.46881,46419.89598,F,U
5,41505.00694,25660.15572,156646.4088,88182.72062,60294.76647,85722.62151,47573.92425,67414.88143,55509.29295,173763.7894,143704.9236,109902.1349,95149.50706,109221.3027,223980.6781,195171.4577,102595.4665,134073.5248,252831.7756,103729.5477,21332.29012,64066.12914,141352.2904,69104.40101,89755.3039,3425.001136,70248.08847,43330.66516,14211.52888,17180.65599,49163.75914,F,U
6,42033.7483,26008.507,159199.5042,89557.74894,61222.68786,86903.7071,48267.44937,68420.06475,56245.58956,176336.9774,145868.421,111665.5196,96597.56215,111037.9508,227362.4207,198266.1201,104124.8883,136252.1518,256417.2857,105426.9345,21663.73825,65073.51259,143626.09,70226.0318,91256.06945,3483.470264,71359.61715,43999.11817,14435.42911,17435.50216,49895.18191,F,U
7,37071.4054,23067.29586,143762.9457,80500.51916,54957.48276,77180.49064,43095.99008,61224.20286,49781.02318,157684.92,130652.1713,100670.8767,86614.53383,100490.4237,203703.3153,178523.3888,93171.9723,123001.2497,228341.7161,95244.89794,19465.70533,58542.91486,129519.386,63388.66707,82634.96673,3161.586013,64239.83439,39506.12242,12989.35031,15593.8194,44637.82612,F,U
8,40443.24077,24933.60624,150817.4457,85104.63341,58230.16058,83238.74989,46071.10783,65212.05368,53994.02549,168143.7724,138941.3098,105903.57,91944.57609,105037.7853,216524.4007,188191.0181,99244.12908,129105.9711,245172.5444,99847.60155,20591.5419,61802.39226,136190.539,66548.2009,86291.61546,3288.90525,67743.24251,41841.69815,13707.94727,16623.59352,47562.62154,F,U
9,41660.38725,25762.14221,157386.7351,88582.30799,60564.6018,86068.11635,47776.16866,67707.66143,55725.14704,174513.5523,144334.769,110413.8555,95570.83523,109747.5707,224965.0374,196070.0272,103040.9464,134705.3573,253878.9376,104221.6482,21428.62721,64358.75531,142012.0474,69429.70763,90189.95553,3441.918636,70570.86659,43525.02456,14276.56143,17254.90529,49376.82566,F,U
10,40381.17116,27008.91322,134070.6558,107789.4915,68039.51577,97344.3867,53435.10365,83680.82857,48894.68396,170621.6943,132071.525,120675.4554,82687.51071,106569.3518,213940.5131,193667.3675,104606.2469,124004.2684,302495.8859,94356.2132,21425.25601,73462.90008,165306.7013,87032.67274,91590.89486,3418.586832,77833.73731,51123.60491,14901.34842,19100.43248,53589.08253,F,U
11,38064.1085,25517.3308,127634.6174,102500.4593,64613.12764,92014.73049,50623.51823,79359.77362,46137.40406,161877.1281,125414.6599,114923.6229,78555.89109,101635.6619,203067.0009,184297.334,99237.85009,118108.0304,286643.0026,89939.41114,20372.20987,69879.63018,157432.3587,82951.86931,87427.74187,3261.537865,74049.09086,48603.76159,14179.80949,18116.68091,50830.64632,F,U
12,40904.49009,27509.47316,139060.168,111504.3856,70157.24913,99268.12766,54786.09258,86008.58279,49653.26584,175538.349,136166.9874,125272.9824,85345.05488,111006.6777,220341.4002,200685.7596,107601.9605,128765.5073,310308.0959,98159.45568,22159.1402,76050.17013,171616.9639,90523.0897,95604.03343,3564.077133,80605.51971,52856.30443,15439.8628,19638.33205,55102.44102,F,U
13,40872.64317,27462.63103,138402.6722,111026.0899,69893.8854,99079.00167,54632.22555,85731.64186,49593.50785,174944.7565,135658.3629,124663.1044,85010.75894,110404.089,219557.0684,199768.0701,107241.1968,128132.5469,309409.1846,97647.22752,22064.83707,75714.78944,170779.4279,90053.61039,95052.29347,3544.21296,80244.99691,52634.41438,15369.50782,19574.00263,54921.24244,F,U
14,43375.38307,29181.48774,147682.072,118398.0458,74479.48645,105309.7188,58140.43108,91288.84115,52661.16093,186326.4961,144554.9198,133047.1586,90608.60065,117920.6195,233898.8738,213115.9365,114213.6562,136758.8771,329318.1168,104264.8942,23528.80741,80755.6056,182267.9721,96152.38145,101571.8664,3786.270912,85594.84776,56122.14598,16396.08478,20844.41534,58486.8261,F,U
15,62905.5886,42827.24868,227923.3707,147404.4379,80142.38615,123183.8696,71744.15582,96772.09172,77048.5481,285216.3788,207913.6928,165886.9494,134180.1942,128303.1499,230242.256,262460.5714,165542.0544,145845.1786,475754.1317,116729.4976,31345.52654,92954.85784,219755.7751,80512.34253,113156.9934,3585.505159,112050.8372,69773.08983,16960.46802,19051.94216,53524.9101,F,U
16,77367.97154,52065.2324,270198.6458,176110.1511,96002.61335,149810.5407,86883.38664,116658.0336,94167.30215,343031.7495,249906.3125,196686.053,160675.7006,151622.9305,276260.4254,311462.4201,199150.6604,173520.4716,577253.8375,138547.149,37571.25676,111187.496,260902.7292,95557.41336,133812.8849,4246.492821,133522.1382,83044.93267,20181.08487,22918.73976,64528.24407,F,U
17,91656.78377,61153.86443,311325.9519,204143.4205,111510.2193,176010.4767,101755.1875,136155.847,111042.9509,399662.4624,291027.5135,226651.1993,186577.8068,174271.9942,321288.7706,359158.7836,232074.3497,200493.1774,677036.9218,159785.418,43660.21863,129002.7735,300962.6704,110202.6944,153881.8003,4889.21382,154464.3526,95982.28631,23320.11165,26706.65218,75317.12688,F,U
18,95606.27033,62332.33341,300492.3255,200526.7729,110172.6277,179537.893,102894.4523,136365.036,114402.4676,398306.2326,289659.0637,218841.6619,184192.2152,166986.7707,318571.0638,347479.6521,231416.4661,195110.1139,687341.8532,154650.8361,43192.75626,127046.1267,291477.2663,106652.9715,147677.6098,4708.724827,150846.9898,93486.0621,22699.65258,26628.06353,75443.6684,F,U
19,107497.8547,67948.55278,302297.9789,207259.8276,114865.5947,195918.0282,110931.9951,145026.9809,126541.1683,420596.698,305284.5509,220279.6112,191809.657,166054.8428,333900.707,350865.9686,244566.3026,198809.0462,745156.0982,156254.9485,45119.73186,131824.0895,294794.3374,107745.8785,147218.5551,4720.608225,154539.8855,95385.45272,23138.90401,28136.73643,80252.40852,F,U
20,241039.6591,121996.1762,398109.9354,183997.5693,128091.9153,272928.5163,142095.6169,189352.2376,273350.1622,570724.3648,416504.5854,247538.8717,272830.1853,195572.6541,554107.0662,449655.8237,285658.9402,293469.9994,1035978.296,181657.487,47607.53426,145555.8417,325128.9706,110997.5857,163308.233,7712.902558,220497.1095,101826.996,22654.47056,31630.8061,92452.48783,F,U
21,233284.2402,117459.5785,379295.3416,176161.3863,122667.7497,263350.7599,136749.5354,182019.9314,263876.7331,547928.6873,399877.2105,236315.7037,261648.1627,185635.8088,530915.7935,429346.2993,274088.52,279801.8766,999621.7533,173496.1123,45568.54213,139723.0366,310470.7291,106074.7614,155495.3772,7339.995023,211257.2255,97458.51934,21676.02719,30387.03693,88788.56571,F,U
22,208229.9371,105725.8858,347215.9739,160003.8174,111371.3473,236215.1787,123178.7774,164258.5455,236514.7315,495471.4269,361581.6477,215632.8234,237012.3849,170951.7807,481626.5548,391655.8069,248081.5496,255842.6759,896623.0991,158202.0455,41405.6786,126374.0185,283176.6631,96630.5636,142483.1818,6731.501528,191660.9878,88565.95687,19707.74621,27449.35579,80246.3563,F,U
23,212440.1231,108957.957,364986.3221,166668.7932,115955.266,242416.6371,127055.1225,169799.1893,242511.212,513424.0332,374667.8179,225825.78,246107.3259,180931.7235,500964.4257,410031.9173,257356.6814,268579.8286,920165.0796,165547.4731,43150.812,130986.9334,296415.4556,101003.5546,149943.7404,7090.905474,199376.5533,92311.75915,20552.90016,28408.99482,83102.68259,F,U
24,187864.26,96782.56119,326979.888,148733.2457,103455.8667,214932.0883,112900.475,151026.76,214932.9472,457141.5082,333590.1617,201989.3621,219324.4298,162559.6121,446776.4228,366699.6089,229255.3103,240476.5004,815840.2227,148022.8306,38515.09814,116641.0083,265071.9851,90267.99445,134394.0141,6358.189509,177818.2694,82399.64945,18350.46992,25281.25198,73973.00808,F,U
25,194192.4715,82518.88281,273055.188,138169.0214,113131.9419,205773.8769,98158.39977,136113.6676,229272.9138,373136.7211,315227.368,163029.3778,197590.0408,135165.3937,374701.2403,264162.1809,194786.2904,211756.557,724964.6212,153136.2174,38473.15867,102413.6739,222317.8313,82283.77846,125995.0752,7611.089883,140539.0303,68596.51741,17681.35799,25329.96531,71058.1493,F,U
26,196454.9783,83354.42615,273389.6563,138664.8914,113570.338,207764.4994,98862.71009,136912.7023,231585.5208,375515.7203,316953.1155,163458.0161,198663.8406,135117.9736,376620.4583,264919.4549,195896.7146,212064.1608,731685.8234,153495.1191,38618.65162,103022.1295,223029.6034,82452.68823,126022.8743,7604.294487,140960.8292,68861.65745,17734.50995,25489.62205,71468.01967,F,U
27,202125.5142,85503.05189,275460.5236,140389.9797,115049.966,212929.7474,100818.1369,139255.9868,237536.8914,382330.4515,322121.3141,165169.1158,201886.9186,135701.484,382489.7977,267822.0833,199181.5843,213770.114,749278.189,155011.7258,39114.38236,104800.282,225626.8108,83217.96842,126716.0812,7628.598695,142544.298,69757.41189,17933.90402,25948.41964,72676.26709,F,U
28,234850.5757,99316.25678,319377.2472,162853.068,133466.4693,247306.6611,117035.8774,161613.796,275909.3568,443760.2506,373808.1072,191558.6156,234279.2629,157283.7829,443830.9468,310628.1468,231152.5125,247863.4361,870176.7421,179767.5972,45374.6956,121627.9297,261707.0954,96502.25269,146887.1921,8840.845881,165331.8345,80923.59079,20800.88976,30117.1569,84342.80792,F,U
29,200619.5801,85087.22985,278411.5195,141301.6985,115738.8255,212058.2928,100839.0883,139601.2605,236397.3892,382941.2685,323143.0359,166523.4225,202541.4684,137541.4567,383939.5223,269904.8188,199734.513,215972.784,746727.8031,156361.6968,39355.04359,105047.1597,227247.0772,83985.95703,128303.0293,7739.550993,143618.6738,70176.30157,18068.92098,25993.15828,72869.45312,F,U
30,154614.8488,64475.62785,237279.5741,135647.1879,110432.2283,216266.7779,113908.1529,157814.736,189358.1022,376263.9092,311692.2226,181214.9015,185583.2666,168052.1076,371191.4265,274451.1503,209157.0407,201376.3428,621410.3494,154775.0758,34460.52962,91274.61641,233117.2942,93336.6182,142256.1426,6751.07714,129626.0631,68577.60594,21445.56639,28291.39007,80307.06762,F,U
31,164038.2869,68458.3744,252792.8047,144420.3906,117564.6404,229704.6448,121110.663,167879.2321,201042.8079,400132.0736,331643.921,193033.8704,197474.2099,179214.8936,394873.0056,292225.2734,222460.7109,214565.2321,659970.9795,164882.5089,36676.8413,97128.86115,248308.7271,99448.24781,151684.3689,7197.928012,138041.9976,72989.4158,22841.04267,30083.3597,85420.68646,F,U
32,158802.781,66422.93749,247685.4253,141235.1929,114943.7676,223096.5934,117977.4858,163777.0195,195030.9834,389995.94,323747.2838,189053.1545,192804.7784,176086.4888,385249.8438,285846.3047,216926.1029,210294.6742,640841.5417,161518.4719,35832.91776,94848.94347,243152.6709,97465.1577,148977.5082,7067.835935,135087.7046,71313.53054,22360.9899,29313.74812,83311.22198,F,U
33,146180.1929,61272.6641,230560.9076,131241.787,106786.6932,205989.6474,109233.7772,151846.1754,179879.1092,361277.3524,300340.9335,175913.3482,178893.2759,164333.3475,357207.2508,265677.2389,201038.693,195810.4321,591578.1522,150323.3431,33267.47733,88019.67201,226222.423,90748.95529,138983.4452,6592.293138,125606.5946,66210.9436,20799.1038,27148.6539,77223.11643,F,U
34,160858.3201,67711.17429,259376.7936,147144.8077,119673.9095,228057.1762,121603.056,169496.1104,198715.3571,402594.4751,335641.9174,197748.439,199981.017,185792.5398,398776.0107,297994.2326,224220.555,220403.6834,654680.3775,169049.7235,37232.91811,98426.89606,254235.7207,102139.7849,157022.5962,7444.87364,140996.0686,74109.9332,23363.88319,30239.2426,86157.40709,F,U
35,131185.0397,61856.94529,243839.5957,163794.8729,135065.0315,226025.0427,125738.3892,192807.4381,155147.7631,385902.5638,324370.2044,213495.0696,199847.8678,172875.2544,406930.1554,311345.1869,231065.3752,238388.5171,611039.2202,151515.0031,34406.50052,150767.4431,335127.2346,108947.8389,148090.0433,6840.140897,147685.9788,85190.8583,24386.76029,29240.68755,102598.9776,F,U
36,137869.7328,65162.39381,259281.2913,173900.7693,143277.8036,238324.0503,132994.382,204185.9882,163405.5093,408705.4038,343876.9956,227135.7078,211927.8705,184335.2904,431124.4333,330580.4706,244735.8984,253672.4379,644316.446,161134.3112,36480.16208,159970.4401,356318.0508,115881.1655,157859.473,7279.523514,156969.3522,90379.79187,25895.24235,30917.1281,108576.4843,F,U
37,144242.8365,68084.0553,269487.5606,180901.6642,149116.2521,248879.7094,138641.4775,212708.1649,170751.4081,425746.8389,358016.4189,236006.3189,220605.7975,191292.7605,449013.4942,343873.938,254930.5156,263548.6644,672837.5848,167463.0011,37977.48539,166468.401,370362.6271,120422.8811,163845.3077,7562.449409,163188.5708,94057.54167,26935.48158,32236.3243,113153.4684,F,U
38,145249.7217,68689.54237,273928.7044,183657.6661,151286.1705,251280.3365,140329.6286,215511.6105,172242.0628,431382.4135,363042.9158,239997.4991,223755.203,194877.8135,455083.0074,349134.5513,258319.3499,268050.1824,679351.2554,170243.2816,38514.52433,168920.7647,376439.2744,122436.116,166875.8437,7692.325808,165819.5054,95433.70253,27349.09609,32619.57625,114579.3545,F,U
39,146410.1683,69224.32356,275841.9676,184964.4203,152373.4566,253216.5772,141373.3157,217091.6264,173586.0418,434542.4791,365671.6483,241662.9253,225369.8105,196192.8711,458403.2312,351616.3799,260210.1202,269905.5317,684583.4596,171430.1677,38792.99144,170131.5947,379071.3923,123288.2209,168006.2045,7745.494162,166983.8976,96118.78482,27543.34195,32863.17252,115426.383,F,U
40,151220.1305,76718.13849,314812.9753,182941.5319,156278.841,293469.8878,166025.0913,235595.556,184098.062,549049.5432,396875.182,289449.0499,220314.5567,188288.7521,517506.0302,385017.1593,297901.9567,307095.1229,659561.4155,178013.8228,40522.04898,164560.5991,368277.5645,119956.72,160332.0664,7303.56797,165726.5117,106074.1103,29688.44094,33220.79196,119305.7725,F,U
41,135889.229,68967.14525,283526.8565,164678.4591,140656.7071,263866.5263,149363.3082,211982.6908,165498.27,494120.915,357203.4962,260666.6292,198298.9766,169619.3875,465786.5843,346650.0431,268074.4225,276576.1325,593081.7928,160316.034,36477.18891,148120.823,331618.2941,108021.4788,144446.5161,6576.975395,149213.3144,95481.46217,26722.82692,29881.76795,107338.7459,F,U
42,142435.5987,72461.23514,301221.4924,174429.6026,148852.4325,277532.6546,157648.1792,223938.0165,173883.045,522631.5265,378024.7412,276826.1213,209903.0667,180478.5647,493004.3268,367618.7506,283385.5604,293837.7993,624136.0106,170277.9181,38640.06534,156816.8849,351931.8023,114673.8942,153769.6941,6982.555772,158248.8595,101114.3918,28293.57323,31506.71505,113331.9206,F,U
