Age,Beijin,Tianjin,Hebei,Shanxi1,Neimenggu,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guagnxi,Hainan,Chongqing,Sichuan,Guizhou,Yunnan,Xizang,Shanxi,Gansu,Qinghai,Ningxia,Xinjiang,Gender,Hukou
74,0.037852706,0.042615215,0.045470004,0.045470004,0.045470004,0.039694728,0.043243348,0.043488739,0.045470004,0.029399636,0.026577218,0.032383598,0.029699903,0.034431424,0.035358928,0.037703009,0.035696829,0.031970487,0.032255657,0.02801317,0.023719427,0.033600213,0.031135565,0.03627162,0.039833222,0.045470004,0.045470004,0.040181771,0.045470004,0.045470004,0.0493353,F,R
75,0.046677373,0.047107487,0.050085796,0.050085796,0.050085796,0.046984245,0.043548181,0.04434907,0.050085796,0.033677213,0.032374101,0.036671289,0.034799853,0.039051836,0.03800808,0.037012381,0.038838554,0.035688978,0.035347977,0.029277479,0.02283573,0.039527329,0.03472646,0.04061204,0.043254643,0.050085796,0.050085796,0.04270233,0.050085796,0.050085796,0.047495947,F,R
76,0.049849574,0.050308919,0.053489635,0.053489635,0.053489635,0.050177301,0.046507722,0.04736304,0.053489635,0.035965922,0.03457425,0.039163475,0.037164856,0.041705805,0.040591115,0.039527748,0.041478027,0.038114406,0.037750231,0.031267181,0.02438765,0.042213612,0.037086475,0.04337204,0.046194235,0.053489635,0.053489635,0.045604386,0.053489635,0.053489635,0.050723779,F,R
77,0.054416723,0.054918153,0.058390281,0.058390281,0.058390281,0.054774476,0.050768695,0.051702376,0.058390281,0.03926107,0.037741895,0.042751578,0.040569849,0.045526833,0.044310017,0.043149226,0.045278187,0.041606395,0.041208855,0.034131837,0.026622012,0.046081165,0.040484286,0.047345726,0.050426487,0.058390281,0.058390281,0.049782597,0.058390281,0.058390281,0.055371021,F,R
78,0.062430312,0.063005584,0.06698903,0.06698903,0.06698903,0.062840749,0.058245063,0.059316242,0.06698903,0.045042787,0.043299893,0.049047319,0.046544301,0.052231267,0.050835259,0.049503525,0.051946005,0.047733493,0.04727741,0.039158206,0.030542459,0.052867232,0.046446138,0.054318017,0.057852461,0.06698903,0.06698903,0.05711375,0.06698903,0.06698903,0.063525144,F,R
79,0.076580355,0.077286014,0.082172321,0.082172321,0.082172321,0.077083819,0.071446505,0.07276047,0.082172321,0.055251887,0.053113962,0.060164061,0.057093725,0.064069662,0.062357243,0.060723668,0.063719744,0.058552451,0.057992995,0.048033546,0.037465011,0.06484977,0.056973314,0.06662938,0.070964918,0.082172321,0.082172321,0.070058775,0.082172321,0.082172321,0.077923334,F,R
80,0.078018488,0.077850114,0.081575738,0.081575738,0.081575738,0.076098668,0.064036585,0.065949338,0.081575738,0.061966381,0.062156734,0.066381138,0.062005684,0.066037359,0.062778127,0.059382251,0.0696026,0.058631375,0.059980499,0.048138767,0.042550683,0.065428838,0.056609416,0.066021202,0.071147599,0.081575738,0.081575738,0.071612282,0.081575738,0.081575738,0.060412205,F,R
81,0.095780653,0.095573946,0.100147768,0.100147768,0.100147768,0.093423756,0.078615545,0.080963766,0.100147768,0.076074026,0.076307715,0.081493873,0.076122276,0.081071827,0.077070579,0.072901577,0.085448752,0.071979752,0.073636025,0.059098332,0.052238031,0.080324767,0.069497462,0.081051991,0.087345495,0.100147768,0.100147768,0.087915971,0.100147768,0.100147768,0.074166017,F,R
82,0.097651835,0.097441089,0.102104266,0.102104266,0.102104266,0.095248893,0.080151387,0.082545484,0.102104266,0.077560216,0.077798471,0.083085946,0.077609409,0.082655655,0.078576238,0.07432579,0.087118089,0.073385957,0.075074587,0.060252884,0.053258559,0.081894,0.070855172,0.082635432,0.089051886,0.102104266,0.102104266,0.089633507,0.102104266,0.102104266,0.075614932,F,R
83,0.10511314,0.104886292,0.10990577,0.10990577,0.10990577,0.102526596,0.086275532,0.088852555,0.10990577,0.083486377,0.083742836,0.089434312,0.083539328,0.088971144,0.08458003,0.080004817,0.09377454,0.078993174,0.080810828,0.064856639,0.057327897,0.088151293,0.076269019,0.088949376,0.095856094,0.10990577,0.10990577,0.096482154,0.10990577,0.10990577,0.081392459,F,R
84,0.122870868,0.122605696,0.128473161,0.128473161,0.128473161,0.119847355,0.10085085,0.103863233,0.128473161,0.097590497,0.097890283,0.104543272,0.097652394,0.104001856,0.098868911,0.093520766,0.109616734,0.092338216,0.094462943,0.075813467,0.067012826,0.103043501,0.089153844,0.103976411,0.112049944,0.128473161,0.128473161,0.112781771,0.128473161,0.128473161,0.095142835,F,R
85,0.148347034,0.133236758,0.123267692,0.123267692,0.123267692,0.12493607,0.09399252,0.090409389,0.123267692,0.111901006,0.117759959,0.100098231,0.107798907,0.106764255,0.105815792,0.082419676,0.109074172,0.096065981,0.099029963,0.076549743,0.070672193,0.11155857,0.090342591,0.108695575,0.114351248,0.123267692,0.123267692,0.10711678,0.123267692,0.123267692,0.086436989,F,R
86,0.162901035,0.146308323,0.135361213,0.135361213,0.135361213,0.137193272,0.103213919,0.099279255,0.135361213,0.122879367,0.129313129,0.109918649,0.11837482,0.117238661,0.116197147,0.090505689,0.119775198,0.105490803,0.108745574,0.084059869,0.077605687,0.122503336,0.099205904,0.119359458,0.125569997,0.135361213,0.135361213,0.117625772,0.135361213,0.135361213,0.094917131,F,R
87,0.173159972,0.15552231,0.143885789,0.143885789,0.143885789,0.145833225,0.109713971,0.105531516,0.143885789,0.13061788,0.137456818,0.116840941,0.125829652,0.124621941,0.123514837,0.096205421,0.127318221,0.112134244,0.11559399,0.089353666,0.082493021,0.130218167,0.105453545,0.126876299,0.133477956,0.143885789,0.143885789,0.125033431,0.143885789,0.143885789,0.10089468,F,R
88,0.20029767,0.179895826,0.166435626,0.166435626,0.166435626,0.168688264,0.126908387,0.122070455,0.166435626,0.151088364,0.158999103,0.135152298,0.145549724,0.14415274,0.14287213,0.111282772,0.147271582,0.129707967,0.133709925,0.103357207,0.095421359,0.150626009,0.121980265,0.146760402,0.154396673,0.166435626,0.166435626,0.144628719,0.166435626,0.166435626,0.116706934,F,R
89,0.217276842,0.19514554,0.180544322,0.180544322,0.180544322,0.182987916,0.137666371,0.13241833,0.180544322,0.163896078,0.172477408,0.146609117,0.157887929,0.156372524,0.154983356,0.120716178,0.159755749,0.140703271,0.145044474,0.112118766,0.103510199,0.163394529,0.132320495,0.159201236,0.167484832,0.180544322,0.180544322,0.156888851,0.180544322,0.180544322,0.126600145,F,R
90,0.245414949,0.221824868,0.184437055,0.184437055,0.184437055,0.186155846,0.135601836,0.12180599,0.184437055,0.182276932,0.212341779,0.148389984,0.179999075,0.167159612,0.167387241,0.117025011,0.166372376,0.146042298,0.159543752,0.108073201,0.100237763,0.173313437,0.133260107,0.169644017,0.16087226,0.184437055,0.184437055,0.14265082,0.184437055,0.184437055,0.090395204,F,R
91,0.282117439,0.254999395,0.21202013,0.21202013,0.21202013,0.213995972,0.155881468,0.140022415,0.21202013,0.209536956,0.244098084,0.17058212,0.206918438,0.192158797,0.192420469,0.134526427,0.191253829,0.16788333,0.183403965,0.124235849,0.1152286,0.199232944,0.153189528,0.195014752,0.184931155,0.21202013,0.21202013,0.163984648,0.21202013,0.21202013,0.103914058,F,R
92,0.300330014,0.271461319,0.225707453,0.225707453,0.225707453,0.227810849,0.165944664,0.149061802,0.225707453,0.223063973,0.259856254,0.181594341,0.220276413,0.204563938,0.204842503,0.143211011,0.203600548,0.178721327,0.195243922,0.132256107,0.12266738,0.212094769,0.163078941,0.207604264,0.196869703,0.225707453,0.225707453,0.174570958,0.225707453,0.225707453,0.110622409,F,R
93,0.31841998,0.287812418,0.239302632,0.239302632,0.239302632,0.241532722,0.175940113,0.158040335,0.239302632,0.236499925,0.275508339,0.192532427,0.23354446,0.216885566,0.21718091,0.15183713,0.215864147,0.18948636,0.207004171,0.140222372,0.130056081,0.224870005,0.172901776,0.220109022,0.208727879,0.239302632,0.239302632,0.185086,0.239302632,0.239302632,0.117285597,F,R
94,0.336982336,0.304590501,0.253252826,0.253252826,0.253252826,0.25561292,0.186196577,0.167253328,0.253252826,0.250286735,0.291569152,0.203756143,0.247158981,0.229528953,0.229841514,0.160688506,0.228447991,0.200532505,0.219071521,0.148396663,0.137637726,0.237978847,0.18298112,0.232940321,0.220895712,0.253252826,0.253252826,0.195875625,0.253252826,0.253252826,0.124122785,F,R
95,0.28894864,0.359333565,0.29519311,0.29519311,0.29519311,0.323698019,0.187693134,0.146400644,0.29519311,0.270316645,0.341774052,0.210744368,0.254771919,0.214493673,0.275141938,0.149614587,0.23957442,0.206016969,0.240052031,0.169953318,0.177686807,0.236714456,0.189726043,0.214185705,0.264482464,0.29519311,0.29519311,0.154276413,0.29519311,0.29519311,0.114931952,F,R
96,0.287630955,0.357694906,0.293846948,0.293846948,0.293846948,0.322221867,0.186837202,0.145733017,0.293846948,0.269083927,0.340215469,0.209783316,0.253610089,0.213515522,0.273887215,0.148932304,0.238481894,0.205077475,0.238957328,0.169178285,0.176876507,0.235634973,0.18886084,0.21320896,0.263276351,0.293846948,0.293846948,0.15357287,0.293846948,0.293846948,0.114407831,F,R
97,0.293099318,0.364495305,0.299433488,0.299433488,0.299433488,0.328347863,0.1903893,0.148503654,0.299433488,0.274199679,0.346683554,0.21377166,0.258431656,0.217574822,0.279094286,0.151763765,0.243015848,0.208976353,0.243500321,0.172394657,0.180239236,0.240114801,0.192451412,0.217262431,0.268281691,0.299433488,0.299433488,0.156492556,0.299433488,0.299433488,0.116582922,F,R
98,0.275946722,0.343164514,0.281910208,0.281910208,0.281910208,0.309132472,0.179247444,0.139813006,0.281910208,0.258153118,0.326395132,0.201261434,0.243307863,0.20484203,0.262761285,0.14288233,0.22879421,0.196746755,0.229250331,0.162305873,0.169691375,0.226062937,0.181188877,0.20454792,0.252581459,0.281910208,0.281910208,0.147334386,0.281910208,0.281910208,0.109760321,F,R
99,0.278201891,0.345969018,0.284214112,0.284214112,0.284214112,0.31165885,0.180712339,0.140955625,0.284214112,0.260262868,0.329062589,0.202906238,0.245296291,0.206516096,0.264908696,0.144050033,0.230664026,0.198354663,0.231123874,0.163632314,0.171078174,0.227910431,0.182669639,0.206219583,0.254645675,0.284214112,0.284214112,0.148538473,0.284214112,0.284214112,0.110657335,F,R
,0.698650481,0.733583005,0.927299729,0.927299729,0.927299729,0.916978756,0.668084523,0.291936094,0.927299729,0.642221019,0.700489035,0.351442363,0.733583005,0.566683168,0.457366547,0.359487429,0.479074616,0.249843487,0.547776267,0.341826636,0.133837863,0.573111723,0.494328171,0.446061461,0.369757472,0.927299729,0.927299729,0.494045697,0.927299729,0.927299729,0.395372659,F,R
